circRNA_ID	PValue	FDR
9215	chr9:20363476|20448266	1	1
9216	chr8:118439832|118580893	1	1
9217	chr1:150554365|150557335	1	1
9218	chr14:77562396|77570508	1	1
9219	chr7:150827248|150858040	1	1
9220	chr4:155316736|155329953	1	1
9221	chr11:2135367|2147807	0.03584734315	1
9222	chr6:110209084|110215331	1	1
9223	chr1:52356384|52358758	1	1
9224	chr2:168561192|168695051	1	1
9225	chr3:49098600|49098989	1	1
9226	chr19:47039036|47039564	0.00557983403099	1
9227	chr1:23692609|23693913	0.000546716453816	1
9228	chr7:133288922|133356573	1	1
9229	chr19:33202848|33204852	0.000522718853008	1
9230	chr17:63833909|63834328	1	1
9231	chr12:70342258|70344228	1	1
9232	chr2:107997838|108002040	1	1
9233	chr6:25813095|25819915	1	1
9234	chr2:112652702|112657241	0.00450810373653	1
9235	chr15:44458991|44484362	1	1
9236	chr19:19865882|19880146	1	1
9237	chrX:132063433|132071217	1	1
9238	chr12:58880581|58887932	1	1
9239	chr1:171147626|171149759	1	1
9240	chr19:15769585|15771255	1	1
9241	chr3:46421373|46422798	1	1
9242	chr10:125730288|125734183	1	1
9243	chr12:51341244|51342700	1	1
9244	chr2:189663901|189665451	1	1
9245	chr2:54899641|54902141	1	1
9246	chr19:51498018|51499716	1	1
9247	chr1:192342977|192347389	1	1
9248	chr10:38247922|38310216	1	1
9249	chr1:154589369|154596995	1	1
9250	chrX:101659076|101659501	1	1
9251	chr17:2036529|2040374	1	1
9252	chr19:35524859|35526877	1	1
9253	chr9:134408149|134421805	1	1
9254	chr21:42376541|42380212	1	1
9255	chr17:7076892|7078113	1	1
9256	chr7:2264298|2269639	1	1
9257	chr4:185678796|185690611	1	1
9258	chrX:72697159|72707916	1	1
9259	chr4:1315397|1332865	1	1
9260	chr7:130685188|130686308	1	1
9261	chr17:29491784|29498521	0.000635662302781	1
9262	chr1:54614700|54620007	0.00308500415073	1
9263	chr10:116594730|116598166	1	1
9264	chr7:47976730|47978816	1	1
9265	chr2:230790872|230810322	1	1
9266	chr22:31403029|31420425	1	1
9267	chr9:97936171|97938191	0.00137072033184	1
9268	chr4:86831792|86833424	1.11022302463e-16	1.3625767181284e-12
9269	chr21:36387598|36394650	1	1
9270	chr4:165418226|165464586	1	1
9271	chrX:73944584|73994961	1	1
9272	chr7:100336104|100338264	1	1
9273	chr14:22873311|22875245	1	1
9274	chr2:129897150|129905267	1	1
9275	chr2:30944858|30958464	1	1
9276	chr16:47863446|47879435	1	1
9277	chr19:13115997|13116340	1	1
9278	chr16:68025415|68049550	1	1
9279	chr1:206473196|206474471	1	1
9280	chr11:95813468|95821978	1	1
9281	chr8:68924387|68954162	1	1
9282	chr6:106088201|106099552	1	1
9283	chrX:10257016|10287891	1	1
9284	chr2:32175319|32193983	1	1
9285	chr4:177437405|177438857	1	1
9286	chr9:122280443|122286166	1	1
9287	chr16:58293732|58294209	0.00450241700077	1
9288	chr12:56267794|56269251	1	1
9289	chr7:156646454|156658252	1	1
9290	chr19:49662425|49663258	1	1
9291	chr12:121659191|121669512	0.0110615481388	1
9292	chr11:101051424|101126158	0.000110657122698	1
9293	chr12:56092986|56095310	1	1
9294	chr2:29121374|29121521	1	1
9295	chr7:151352812|151355950	0.0021651560691	1
9296	chr6:42055531|42066459	1	1
9297	chr6:113050374|113064849	1	1
9298	chrX:3615815|3641971	1	1
9299	chr18:50274977|50276418	1	1
9300	chr19:17404129|17404437	1	1
9301	chr4:152863606|152870848	1	1
9302	chr19:3586495|3586994	1	1
9303	chr6:34527332|34529841	1	1
9304	chr17:7893286|7894608	1	1
9305	chr1:78250184|78251877	1	1
9306	chr9:92188518|92189635	1	1
9307	chr3:129479785|129495607	1	1
9308	chr18:49826436|49835424	1	1
9309	chr5:158714117|158796475	1	1
9310	chr6:99561597|99567038	1	1
9311	chr19:48714806|48716743	0.00293741371711	1
9312	chr3:159886207|159887905	1	1
9313	chr22:30466334|30470078	1	1
9314	chr14:50114285|50115911	1	1
9315	chr6:51909283|52028351	0.000914303786364	1
9316	chr4:104927995|104966793	1	1
9317	chr9:88072732|88073036	1	1
9318	chr17:63881029|63881519	0.656778577277	1
9319	chr5:41927013|41928691	1	1
9320	chr4:128846375|128857454	1	1
9321	chr19:55648758|55649309	1	1
9322	chr11:556835|558039	1	1
9323	chr21:39213481|39218272	1	1
9324	chr2:107992972|108002040	1	1
9325	chr6:158707230|158725637	1	1
9326	chr10:50836074|50850807	1	1
9327	chr17:42774646|42775469	1	1
9328	chr16:30088449|30090992	1	1
9329	chr3:101245802|101269573	1	1
9330	chrX:15845903|15852524	0.0356997306614	1
9331	chr6:123010985|123011159	1	1
9332	chr1:166992686|167005130	1	1
9333	chr17:20721211|20721467	1	1
9334	chr19:18211085|18211863	0.000977771117479	1
9335	chr2:210440598|210472076	1	1
9336	chr16:25246707|25253037	1	1
9337	chr6:106640823|106643090	1	1
9338	chr1:222742537|222746719	1	1
9339	chr7:22727179|22727634	1	1
9340	chr4:150220706|150232456	1	1
9341	chr9:127720078|127724364	1	1
9342	chr11:111992415|111993740	1	1
9343	chr16:88865563|88865941	1	1
9344	chr2:170836793|170847792	1	1
9345	chr3:38001702|38004399	1	1
9346	chr15:26446429|26449112	1	1
9347	chr10:122880671|122881667	0.000707429287537	1
9348	chr16:24556308|24563295	1	1
9349	chr13:98723912|98726264	1	1
9350	chr18:20986950|21008194	1	1
9351	chr13:49006152|49114731	1	1
9352	chr14:35127479|35180777	1	1
9353	chr1:100424222|100462881	1	1
9354	chr7:50327638|50382707	1	1
9355	chr11:57379494|57380781	1	1
9356	chr20:46216826|46219913	1	1
9357	chr14:90491182|90491614	1	1
9358	chr7:140358640|140382596	1	1
9359	chr20:3808357|3810014	1	1
9360	chr7:100219713|100352914	0.619644381094	1
9361	chr3:49675891|49676700	1	1
9362	chr7:29834668|29884593	1	1
9363	chr4:42238694|42251218	1	1
9364	chr4:143534855|143540495	1	1
9365	chrX:70288117|70288513	1	1
9366	chr9:135697506|135699126	1	1
9367	chr4:48534545|48540960	1	1
9368	chr19:48896430|48897869	0.00023010949272	1
9369	chr11:102840108|102842579	1	1
9370	chr8:26293666|26338987	1	1
9371	chrX:47224618|47225866	1	1
9372	chr3:141902136|141903748	1	1
9373	chr1:53069801|53077346	1	1
9374	chr16:57213888|57220847	1	1
9375	chrY:26328946|26335719	1	1
9376	chr17:1842803|1843998	1	1
9377	chr9:114359594|114361911	1	1
9378	chr1:180248285|180266594	0.123165210162	1
9379	chr1:154227282|154235291	1	1
9380	chr1:111780690|111787106	6.41708908233e-14	7.86221754367072e-10
9381	chr8:30696380|30704864	1	1
9382	chr3:112326522|112327694	1	1
9383	chr18:36807847|36818973	1	1
9384	chr11:73411394|73430770	0.129262460195	1
9385	chr16:66775118|66786129	1	1
9386	chr8:144113977|144115858	1	1
9387	chr5:96785788|96792192	0.0137335707293	1
9388	chr3:42698708|42700839	1	1
9389	chr2:215038943|215042379	1	1
9390	chr16:85078925|85086724	0.00100319092582	1
9391	chr8:97994480|98016662	1	1
9392	chr7:151218754|151223849	0.00210739842437	1
9393	chr17:3592067|3621412	1	1
9394	chr12:9606353|9633529	1	1
9395	chr6:39194594|39194760	1	1
9396	chr17:75991466|76002142	6.69705491063e-09	8.1704069909686e-05
9397	chr20:38161420|38165268	1	1
9398	chr11:47441611|47442814	1	1
9399	chr6:49470974|49472858	1	1
9400	chr2:237054347|237055121	0.0142018064131	1
9401	chr16:48230437|48231939	1	1
9402	chr2:167135909|167239965	1	1
9403	chr3:125931638|125933389	1	1
9404	chr3:39063050|39065889	1	1
9405	chr2:171815121|171834865	1	1
9406	chr1:27668458|27669346	7.35743908353e-07	0.00894738166948083
9407	chr10:102715223|102726797	0.0195809081025	1
9408	chr11:93738109|93739331	1	1
9409	chr21:14219553|14221169	1	1
9410	chr2:85431210|85433631	1	1
9411	chr20:62263616|62284169	1	1
9412	chr3:148288935|148312252	1	1
9413	chr8:54136611|54137433	1	1
9414	chr19:18849082|18850242	1	1
9415	chr5:80725453|80728965	0.0165483178269	1
9416	chr3:46448863|46455978	1	1
9417	chr10:122881598|122884852	0.00102655799895	1
9418	chr2:166199639|166294727	1	1
9419	chr9:38571122|38575698	1	1
9420	chr2:24691481|24705233	1	1
9421	chr17:3880346|3883175	1	1
9422	chr10:88808298|88815224	1	1
9423	chr13:74426093|74434622	0.628130010176	1
9424	chr20:46210307|46227627	1	1
9425	chr7:7673309|7676208	0.000777352011879	1
9426	chr1:117011550|117017473	1	1
9427	chr1:150999862|151001782	1	1
9428	chr15:73988599|73990457	1	1
9429	chr5:150253444|150257617	1	1
9430	chr1:75822409|75878318	0.00412303843275	1
9431	chr1:64110883|64111369	0.480104604187	1
9432	chr11:125572458|125575408	1	1
9433	chr12:52590836|52592491	0.000762958496764	1
9434	chr2:237518539|237540533	1	1
9435	chr2:47332273|47333026	1	1
9436	chr11:65719681|65720164	1	1
9437	chr20:49514227|49539721	0.000818374356143	1
9438	chr8:78738504|78798208	1	1
9439	chr9:94199198|94223308	1	1
9440	chr19:10151750|10156509	1	1
9441	chr8:123693711|123698559	1	1
9442	chr12:21022850|21048907	1	1
9443	chr1:19115398|19115637	1	1
9444	chr11:1443489|1445668	1	1
9445	chr20:41512846|41514952	1	1
9446	chr17:35103254|35103544	1	1
9447	chr5:140695508|140696614	1	1
9448	chr6:2895391|2900621	1	1
9449	chr3:51944778|51945939	1	1
9450	chr17:42894566|42897918	1	1
9451	chr3:125110189|125118856	1	1
9452	chr1:155709773|155721618	1	1
9453	chr17:7108772|7114811	1	1
9454	chr14:59505189|59525437	1	1
9455	chr9:136979946|136980855	0.00499169565942	1
9456	chr3:129134832|129156675	1	1
9457	chr5:167992944|167993182	1	1
9458	chr11:64151239|64152393	1	1
9459	chr16:60364817|60365095	1	1
9460	chr6:43513359|43515701	1	1
9461	chr17:68249011|68250470	1	1
9462	chr11:76958979|76990574	1	1
9463	chr4:1096765|1108404	1	1
9464	chr3:53878357|53880109	1	1
9465	chr11:62707109|62721423	1	1
9466	chr13:40756873|40759106	1	1
9467	chr10:73383577|73396583	1	1
9468	chr11:112639682|112661646	1	1
9469	chr1:7773442|7777318	1	1
9470	chr5:131709201|131719060	1	1
9471	chr7:151034273|151035742	1	1
9472	chrX:77855501|77870925	1	1
9473	chr11:36081653|36098461	1	1
9474	chr11:60397852|60403061	1	1
9475	chr8:46593455|46595241	1	1
9476	chr21:38813003|38817091	1	1
9477	chr19:40502775|40520151	1	1
9478	chr7:143359326|143359629	1	1
9479	chr12:76386168|76394729	1	1
9480	chr18:31141999|31145777	0.00209826169438	1
9481	chr13:72970553|72973675	1	1
9482	chr9:3270371|3288250	1	1
9483	chr10:14935463|14945189	1	1
9484	chr9:136405118|136405978	1	1
9485	chr2:60780707|60782005	1	1
9486	chr16:19393376|19396249	1	1
9487	chr11:14507656|14517745	1	1
9488	chr2:16529339|16538420	1	1
9489	chr6:39947506|39948503	1	1
9490	chr1:169728058|169730617	1	1
9491	chr16:23084860|23102463	1	1
9492	chr3:44451314|44455696	1	1
9493	chr19:7873197|7873696	1	1
9494	chr17:46929520|46932199	0.986871312753	1
9495	chr11:66287812|66288292	0.92710148138	1
9496	chr1:100007034|100011533	0.00301970784165	1
9497	chr19:58352098|58352555	1	1
9498	chr6:143136835|143165183	1	1
9499	chr13:21539302|21566944	1	1
9500	chr16:66933614|66934166	1	1
9501	chr21:46314716|46318220	1	1
9502	chr16:30662420|30667437	1	1
9503	chr1:77946530|77947552	1	1
9504	chr6:88853629|88904955	1	1
9505	chr1:40450656|40454288	1	1
9506	chr15:68199541|68205151	1	1
9507	chr4:71397577|71450543	1	1
9508	chr2:200935699|200942777	1	1
9509	chr3:47678198|47701402	1	1
9510	chr18:2847809|2907085	1	1
9511	chr4:82447920|82451245	1	1
9512	chr6:143886032|143886821	1	1
9513	chr3:33120344|33124579	1	1
9514	chr2:209678572|209680827	1	1
9515	chr19:6732476|6734307	1	1
9516	chr3:131564216|131669764	1	1
9517	chr14:30878811|30880734	1	1
9518	chr1:40991765|41003176	0.000225459375066	1
9519	chr12:50780140|50796009	1	1
9520	chr2:127768189|127771004	1	1
9521	chr1:44050950|44051494	1	1
9522	chr13:60690773|60785345	1	1
9523	chr19:6392857|6393141	1	1
9524	chr3:9918335|9928486	0.00252335577902	1
9525	chr1:216650973|216715249	1	1
9526	chrX:10116418|10125110	1	1
9527	chr2:130143269|130144474	1	1
9528	chr6:151436446|151445825	1	1
9529	chr5:132934147|132937193	1	1
9530	chr12:48914404|48918903	1	1
9531	chr15:48134258|48134984	1	1
9532	chr16:2055402|2057178	1	1
9533	chr4:55417803|55418164	1	1
9534	chr17:39629170|39634086	1	1
9535	chr13:60685201|60774950	1	1
9536	chr11:9474553|9496378	1	1
9537	chr1:228362170|228366862	1	1
9538	chr17:58210659|58213869	1	1
9539	chr19:6429724|6432204	1	1
9540	chr7:140459707|140472011	1	1
9541	chr11:85882513|85911402	1	1
9542	chr5:110742047|110746346	1	1
9543	chr3:34282134|34283217	1	1
9544	chr15:89113725|89185516	0.00219882453639	1
9545	chr1:9737498|9749646	1	1
9546	chr11:113827233|113829345	1	1
9547	chr12:64744809|64747918	1	1
9548	chr18:24143091|24143413	1	1
9549	chr19:18573662|18574972	1	1
9550	chr4:174303703|174310056	1	1
9551	chr22:38826500|38828512	0.0104069832183	1
9552	chr10:100929830|100938736	1	1
9553	chr11:2390412|2394192	1	1
9554	chr3:46998959|47002288	1	1
9555	chr11:64791909|64796713	1	1
9556	chr12:52430541|52431638	1	1
9557	chr9:125153906|125160906	1	1
9558	chr17:9782919|9785249	1	1
9559	chr16:57762140|57769955	1	1
9560	chr22:35066752|35082669	1	1
9561	chr1:160416062|160420547	1	1
9562	chr16:89649351|89651646	1	1
9563	chr16:84981870|84990635	1	1
9564	chr1:182385760|182390852	1	1
9565	chr12:2820724|2821792	1	1
9566	chr11:65658718|65661868	1	1
9567	chr19:3275856|3282267	1	1
9568	chr1:111161155|111182318	1	1
9569	chr11:57791492|57794081	0.000622105926623	1
9570	chr12:209891|212110	1	1
9571	chr16:66912664|66915378	1	1
9572	chr10:79050282|79065819	1	1
9573	chr13:113160014|113163122	1	1
9574	chr16:261384|263402	1	1
9575	chr17:7673701|7674290	0.00133831449706	1
9576	chr6:34040548|34092099	1	1
9577	chrX:46448200|46462874	1	1
9578	chr5:27475535|27476158	1	1
9579	chrY:9804774|9809385	5.08639655949e-08	0.000619472236980287
9580	chr1:6448641|6451748	1	1
9581	chr12:82895818|82965109	0.000723872847723	1
9582	chr20:3857635|3861504	1	1
9583	chr19:334400|336173	1	1
9584	chr1:202331657|202335818	1	1
9585	chr2:230371598|230392229	1	1
9586	chr11:126001719|126015510	1	1
9587	chr14:105586999|105587874	0.000596874146777	1
9588	chr7:37315920|37393917	1	1
9589	chr15:71809276|71812176	0.00176802286101	1
9590	chr19:11380884|11382105	1	1
9591	chr1:209626867|209630735	1	1
9592	chr5:177592575|177593775	1	1
9593	chr6:28392902|28398473	1	1
9594	chr2:219210381|219211108	1	1
9595	chrY:20730769|20731040	1	1
9596	chr7:114628540|114642623	0.000492589545193	1
9597	chr6:87215903|87233527	1	1
9598	chr11:33141667|33141986	1	1
9599	chr2:73243004|73247926	1	1
9600	chr7:137253464|137254974	1	1
9601	chr1:37806857|37807215	1	1
9602	chr12:3552703|3569564	1	1
9603	chr17:58505472|58507319	1	1
9604	chr13:47798259|47907452	1	1
9605	chr10:122289909|122299134	1	1
9606	chrX:80290878|80310233	1	1
9607	chr1:156620018|156624160	1	1
9608	chr19:46605827|46608327	1	1
9609	chrX:52866433|52867141	1	1
9610	chr2:144401199|144424867	1	1
9611	chr2:9478222|9481447	1	1
9612	chr17:59177169|59179879	0.000112799005041	1
9613	chr19:4552422|4555095	1	1
9614	chr8:122671269|122693481	1	1
9615	chr22:21629308|21629761	1	1
9616	chr12:55726700|55728352	1	1
9617	chr12:3549936|3569564	1	1
9618	chr9:37842089|37857351	1	1
9619	chr4:116501668|116514533	1	1
9620	chr19:39264382|39265036	1	1
9621	chr1:176162869|176176007	1	1
9622	chr9:69225304|69226175	1	1
9623	chr19:1026977|1031192	1	1
9624	chr1:101836875|101837894	1	1
9625	chr6:133096510|133098382	1	1
9626	chr17:47287070|47291088	5.98460087534e-05	0.724435935959907
9627	chr6:161101892|161106705	1	1
9628	chr10:73760018|73766853	1	1
9629	chr4:65367357|65420565	1	1
9630	chr17:4988779|4990265	1	1
9631	chr4:52003223|52017618	1	1
9632	chr22:19719806|19720666	1	1
9633	chr6:136275843|136276508	1	1
9634	chr5:126603570|126608484	1	1
9635	chr5:111506330|111507442	0.621871364069	1
9636	chr2:27843067|27858571	1	1
9637	chrX:77853901|77875597	1	1
9638	chr1:51937294|51977117	1	1
9639	chr3:197081051|197119530	1	1
9640	chr17:81511903|81512360	1	1
9641	chr10:133309390|133309977	1	1
9642	chr2:68382542|68388491	1	1
9643	chr22:23150063|23158043	1	1
9644	chr2:70959018|70961693	1	1
9645	chr17:50209336|50214775	1	1
9646	chrX:100851233|100862820	1	1
9647	chr8:27748077|27762458	1	1
9648	chr5:170718758|170722820	0.0366686373741	1
9649	chr22:24547908|24549001	1	1
9650	chr17:44708862|44709366	1	1
9651	chr17:30568815|30569745	2.56937331267e-06	0.0312255938688785
9652	chr2:44209210|44213757	6.80851736312e-06	0.0826281667188243
9653	chr5:79989152|79990663	1	1
9654	chr13:105489776|105491151	1	1
9655	chr1:32222538|32224475	1	1
9656	chr22:44726577|44802164	1	1
9657	chr16:70679630|70679877	1	1
9658	chr7:108091626|108104619	1	1
9659	chr20:382433|388301	1	1
9660	chr19:12719029|12719336	1	1
9661	chr11:117911768|117917274	1	1
9662	chr14:75654886|75657533	1	1
9663	chr10:62388396|62459797	1	1
9664	chr17:82134073|82157948	1	1
9665	chr4:81137393|81144330	0.0024471677995	1
9666	chr17:60085932|60088301	0.000439323695256	1
9667	chr18:49826436|49836885	1	1
9668	chr9:113283132|113284389	0.00308872929434	1
9669	chr7:35873641|35883987	1	1
9670	chr12:109581395|109591357	1	1
9671	chr13:37026790|37033588	1	1
9672	chr1:109737656|109738366	1	1
9673	chr17:74106880|74117239	1	1
9674	chr11:97918838|97937090	1	1
9675	chrX:46853476|46860102	1	1
9676	chr14:22926702|22927614	1	1
9677	chr19:11381056|11383232	1	1
9678	chr3:87682406|87731750	1	1
9679	chr10:48979682|48983429	1	1
9680	chr5:118939196|118944649	1	1
9681	chr19:14562525|14563702	1	1
9682	chr19:36914965|36915251	1	1
9683	chr12:242614|242754	1	1
9684	chrX:23915700|23927370	0.000858663666169	1
9685	chr1:74736542|74738788	1	1
9686	chr1:20655676|20660991	1	1
9687	chr1:60732447|60733522	1	1
9688	chr1:169421363|169424950	1	1
9689	chr13:58221137|58227616	1	1
9690	chr17:30272741|30286851	1	1
9691	chr3:161103427|161104406	1	1
9692	chr7:100352997|100354012	0.00194305314468	1
9693	chr3:98588713|98590742	1	1
9694	chr16:1207770|1210651	1	1
9695	chr12:55831257|55833038	1	1
9696	chr12:104123226|104135532	1	1
9697	chr7:155700773|155707068	1	1
9698	chr5:171734752|171736329	1	1
9699	chr11:111300527|111304982	0.0490736957199	1
9700	chr12:12821655|12823319	1	1
9701	chr20:36927182|36935403	1	1
9702	chr17:7939513|7944248	1	1
9703	chr17:7927344|7927694	1	1
9704	chr4:140410553|140426787	1	1
9705	chr19:52431408|52434081	1	1
9706	chr19:48015893|48019877	1	1
9707	chr11:83167125|83171914	0.971208106116	1
9708	chr9:37974622|38016131	0.0413134627971	1
9709	chr7:100646751|100647111	1	1
9710	chrX:130071336|130074141	1	1
9711	chr9:124538092|124554570	0.000616588148744	1
9712	chr14:104928749|104930942	1	1
9713	chr16:67171152|67174046	1	1
9714	chr11:43556900|43584674	1	1
9715	chr12:11752450|11869969	1	1
9716	chr16:30652914|30655214	1	1
9717	chr4:73487724|73495432	1	1
9718	chr17:20748247|20751471	0.00321951805456	1
9719	chr1:202964612|202966600	1	1
9720	chr9:128828735|128829155	0.00115837384756	1
9721	chr7:150998357|150999364	1	1
9722	chr15:78513084|78515107	0.0017681538431	1
9723	chr8:25421573|25423331	7.23754389753e-13	8.86092499374598e-09
9724	chr14:90400065|90401402	1	1
9725	chr14:45107451|45109993	1	1
9726	chrX:15659016|15664395	1	1
9727	chr17:7579810|7580585	3.33066907388e-16	4.08639788674337e-12
9728	chr3:42406846|42407324	8.63262703543e-08	0.0010510223415636
9729	chr1:85094431|85104597	1	1
9730	chr6:69713645|69741877	0.000385202365263	1
9731	chr11:6600926|6602215	1	1
9732	chr3:49675891|49676817	1	1
9733	chr16:69343250|69349651	1	1
9734	chr7:151218754|151222616	0.00140165404395	1
9735	chr22:29215527|29226551	1	1
9736	chr14:96534491|96542296	1	1
9737	chr14:48204902|48212406	0.0427857475431	1
9738	chr5:123573393|123588511	1	1
9739	chr16:4737800|4740659	1	1
9740	chr12:53295839|53296275	1	1
9741	chr11:60214571|60225093	1	1
9742	chr20:8722354|8737192	1	1
9743	chr19:44213090|44228572	1	1
9744	chr15:78476188|78487817	1	1
9745	chr3:46717437|46748651	0.000879855259935	1
9746	chr19:48955687|48956333	1	1
9747	chr15:40290025|40290672	1	1
9748	chr4:121907303|121914944	1	1
9749	chr11:72580886|72581947	1	1
9750	chr18:22977790|22982393	1	1
9751	chr21:32457597|32467848	1	1
9752	chr19:10850259|10856357	0.000101814649157	1
9753	chr12:85038173|85044809	1	1
9754	chr6:36132621|36136531	1	1
9755	chrX:50197544|50198752	1	1
9756	chrX:148809876|148880906	1	1
9757	chr11:73844807|73860009	1	1
9758	chr4:4299927|4303091	1	1
9759	chr18:63710179|63716152	1	1
9760	chr5:53102097|53107221	0.000608722423909	1
9761	chr11:119357981|119359134	0.000755348758195	1
9762	chr20:10043122|10050212	1	1
9763	chr12:70576382|70590233	1	1
9764	chr9:124786975|124799491	1	1
9765	chr6:71310296|71416559	1	1
9766	chr18:3365897|3368688	1	1
9767	chr3:42406846|42407343	3.66306984745e-12	4.48139965137033e-08
9768	chr9:19573351|19619692	1	1
9769	chr3:184325269|184326629	1	1
9770	chr12:14917178|14921048	1	1
9771	chr2:230255452|230284411	1	1
9772	chr14:20344932|20352347	1	1
9773	chr21:42088294|42099180	1	1
9774	chr1:23050387|23059167	1	1
9775	chr12:9996846|9999300	1	1
9776	chr20:63963342|63964391	7.58112246609e-05	0.916936762273586
9777	chr7:130978508|131052555	1	1
9778	chr6:43017519|43018719	1	1
9779	chr8:143378269|143379508	1	1
9780	chr19:58586155|58591624	1	1
9781	chr6:69936872|69938100	1	1
9782	chr9:135577350|135577774	1	1
9783	chr10:110600439|110602178	1	1
9784	chr20:62466426|62473578	0.000427839492664	1
9785	chr16:90044502|90047096	1	1
9786	chr3:158669433|158671019	0.216303663045	1
9787	chr7:47978417|47978816	1	1
9788	chr7:28996165|29001055	1	1
9789	chr16:29981859|29983332	1	1
9790	chr16:1361743|1362320	1	1
9791	chr3:52697721|52700360	1	1
9792	chr3:101782110|101785689	1	1
9793	chr1:6125100|6128609	1	1
9794	chr1:178514700|178520436	0.196064730397	1
9795	chr2:160178896|160201217	1	1
9796	chr3:136070478|136087931	1	1
9797	chr17:6189725|6190510	1	1
9798	chr21:41909459|41918227	1	1
9799	chr5:79747091|79761957	0.00217807190752	1
9800	chr3:138525490|138537347	1	1
9801	chr18:11753826|11864606	1	1
9802	chr1:240765438|240768304	1	1
9803	chr14:22905606|22906368	1	1
9804	chr8:67203083|67204819	1	1
9805	chr10:14934380|14936593	4.70888341484e-05	0.570292870371272
9806	chr11:44565641|44594725	1	1
9807	chr7:131506260|131509585	1	1
9808	chr19:57552627|57556357	1	1
9809	chr12:105046710|105058220	1	1
9810	chr7:19725514|19729438	1	1
9811	chr4:146874716|146937677	1	1
9812	chr14:24857027|24974850	0.000630068940427	1
9813	chr4:88655875|88668081	1	1
9814	chr21:32457597|32501495	1	1
9815	chr17:32351786|32358641	1	1
9816	chr1:28004336|28027926	1	1
9817	chr17:42107982|42111497	1	1
9818	chr3:44428045|44428624	1	1
9819	chr1:65596448|65605237	1	1
9820	chr11:41714568|41826277	1	1
9821	chr5:132934147|132963514	1	1
9822	chr11:20783680|20847753	1	1
9823	chr19:53912803|53914586	1	1
9824	chr6:39194594|39195987	1	1
9825	chr1:962355|963504	1	1
9826	chr4:69282514|69415216	0.0897858818982	1
9827	chr1:86482205|86489170	1	1
9828	chr7:6637350|6638009	1	1
9829	chr7:130866493|131052555	1	1
9830	chr7:7673309|7738891	0.00061736824373	1
9831	chr12:14511511|14540902	1	1
9832	chr6:147235250|147262353	1	1
9833	chr1:93133703|93134195	1	1
9834	chr10:102654653|102655313	1	1
9835	chr10:116626864|116631357	0.0169345324082	1
9836	chr11:117152441|117160023	1	1
9837	chr1:925922|930336	1	1
9838	chr16:53453452|53459617	0.0236138560679	1
9839	chr19:50320593|50324082	1	1
9840	chr7:100336123|100345968	1	1
9841	chr19:45517663|45518094	1	1
9842	chr1:30715909|30718957	1	1
9843	chr1:158615216|158615403	1	1
9844	chr17:41569426|41570220	1	1
9845	chr2:118012494|118012940	1	1
9846	chr10:117736203|117747891	1	1
9847	chr12:66626619|66630336	1	1
9848	chr4:68236151|68241804	1	1
9849	chr3:23208692|23217312	1	1
9850	chr10:28595733|28611481	1	1
9851	chr20:2659699|2660176	1	1
9852	chr9:69218257|69228114	1	1
9853	chr17:49502063|49510664	1	1
9854	chr3:10350112|10375644	1	1
9855	chr22:37297564|37303402	1	1
9856	chr4:70522758|70528758	1	1
9857	chr16:67832228|67832545	1	1
9858	chr11:62833792|62834331	1	1
9859	chr7:151034273|151035967	1	1
9860	chr8:19332955|19361314	1	1
9861	chr2:32116119|32136968	1	1
9862	chr18:33943065|33958418	1	1
9863	chr1:36176199|36178201	1	1
9864	chr6:117540918|117543211	0.000225408213623	1
9865	chr2:102015871|102026253	1	1
9866	chr16:30117670|30118538	1	1
9867	chr1:167094834|167113804	1	1
9868	chr18:3567490|3729375	1	1
9869	chr1:179341028|179343635	1	1
9870	chr9:124543802|124554570	0.0030941004877	1
9871	chr2:218341534|218342144	1	1
9872	chr10:100280934|100286213	0.374285235565	1
9873	chr12:14794537|14799728	1	1
9874	chr4:29118304|29118862	0.182818026494	1
9875	chr11:61728931|61735816	1	1
9876	chr3:183989226|184014447	1	1
9877	chr19:15053482|15053958	1	1
9878	chr1:118923436|118931832	1	1
9879	chr2:181493325|181509807	1	1
9880	chr18:62146971|62157227	0.000421254060516	1
9881	chr17:27880274|27882712	0.637855978396	1
9882	chr16:997943|1000537	1	1
9883	chr1:161232807|161235977	0.000243361138382	1
9884	chr7:16301421|16406337	1	1
9885	chr19:19655119|19655453	1	1
9886	chr14:58396298|58402761	1	1
9887	chr3:48321025|48328354	1	1
9888	chr3:65391142|65437247	1	1
9889	chr16:576134|579180	1	1
9890	chr21:43633263|43656737	1	1
9891	chr8:96246307|96251095	1	1
9892	chr6:87677818|87681763	1	1
9893	chr7:100612730|100613269	1	1
9894	chr20:35739393|35740887	1	1
9895	chr16:1853039|1857930	1	1
9896	chr6:158128108|158144420	0.000407231590416	1
9897	chr2:232444867|232445450	1	1
9898	chr2:233693799|233769664	1	1
9899	chr12:6697287|6698104	1	1
9900	chr13:52427187|52429367	1	1
9901	chr14:91308351|91324923	1	1
9902	chr5:132384147|132389021	1	1
9903	chr4:33567432|33584316	1	1
9904	chr15:63340288|63345619	1	1
9905	chr4:70763552|70768661	1	1
9906	chr3:52689074|52691629	1	1
9907	chr16:4868833|4870972	1	1
9908	chr4:71450389|71487018	1	1
9909	chr17:42165449|42171995	1	1
9910	chr11:107815790|107840750	1	1
9911	chr3:136473539|136521417	1	1
9912	chr4:105172416|105177672	1	1
