circRNA_ID	PValue	FDR
10199	chr19:55490298|55494783;ENSG00000179954.16	1	1
10200	chr6:8230114|8307560;ENSG00000285216.1	1	1
10201	chr6:8238931|8307560;ENSG00000285216.1	1	1
10202	chr11:94638694|94639735;ENSG00000233536.2	1	1
10203	chr3:38370056|38375259;ENSG00000093217.11	1	1
10204	chr2:74527736|74528489;ENSG00000115307.17	1	1
10205	chr8:79766997|79767294;ENSG00000164683.18	1	1
10206	chr8:79767009|79767294;ENSG00000164683.18	1	1
10207	chr3:49022346|49022768;ENSG00000178057.15	1	1
10208	chr12:57244916|57248198;ENSG00000185482.8	1	1
10209	chr12:57249041|57249730;ENSG00000185482.8	1	1
10210	chr17:1842803|1843998;ENSG00000132383.12	1	1
10211	chr8:144500096|144500612;ENSG00000160972.10	1	1
10212	chr1:74480153|74483375;ENSG00000162621.7	1	1
10213	chr9:97610346|97625997;ENSG00000136925.15	1	1
10214	chr18:73161824|73255918;ENSG00000263711.6	1	1
10215	chr8:47279862|47407961;ENSG00000164808.17	1	1
10216	chr8:47701721|47713641;ENSG00000164808.17	1	1
10217	chr22:50064034|50070583;ENSG00000100427.16	1	1
10218	chr5:171214|173067;ENSG00000153404.15	1	1
10219	chr1:3831046|3839119;ENSG00000116198.14	1	1
10220	chr1:3833862|3837519;ENSG00000116198.14	1	1
10221	chr2:189448379|189450968;ENSG00000115368.10	1	1
10222	chr8:123022684|123023739;ENSG00000136986.10	1	1
10223	chr8:123021447|123042122;ENSG00000136986.10	1	1
10224	chr1:109606308|109610507;ENSG00000134183.13	1	1
10225	chr10:100063614|100069869;ENSG00000120054.12	1	1
10226	chr10:100057013|100063725;ENSG00000120054.12	1	1
10227	chr11:13785391|13786113;ENSG00000255411.3	1	1
10228	chr1:29760123|29784297;ENSG00000284676.1	1	1
10229	chr2:156328404|156330791;ENSG00000153234.15	1	1
10230	chr3:114366967|114367221;ENSG00000241560.7	1	1
10231	chr13:77901058|77903360;ENSG00000136160.17	1	1
10232	chr13:77903156|77918624;ENSG00000136160.17	1	1
10233	chr21:14902899|14913522;ENSG00000281903.2	1	1
10234	chrX:22047050|22090497;ENSG00000102174.10	1	1
10235	chrX:22178273|22219103;ENSG00000102174.10	1	1
10236	chr4:3253207|3255857;ENSG00000188981.11	1	1
10237	chr18:12706550|12720683;ENSG00000128789.21	1	1
10238	chr19:18312604|18316065;ENSG00000130520.11	1	1
10239	chr17:2315557|2317996;ENSG00000167720.13	1	1
10240	chr5:90823425|90985522;ENSG00000164199.18	1	1
10241	chr12:27387228|27390239;ENSG00000029153.15	1	1
10242	chr8:143837407|143838938;ENSG00000185189.18	1	1
10243	chr7:107959249|107963063;ENSG00000091136.15	1	1
10244	chr6:116580295|116584857;ENSG00000111832.13	1	1
10245	chr16:67029337|67066798;ENSG00000067955.15	1	1
10246	chr7:92225720|92234923;ENSG00000001631.17	0.00017616674788	1
10247	chr7:92226526|92236542;ENSG00000001631.17	3.30538457238e-06	0.0405769010105369
10248	chr7:92237667|92242137;ENSG00000001631.17	0.0309706119391	1
10249	chr7:92225720|92236542;ENSG00000001631.17	0.122721193643	1
10250	chr12:118036338|118043377;ENSG00000176871.9	1	1
10251	chr21:34505696|34511315;ENSG00000180509.13	1	1
10252	chr7:80478841|80488676;ENSG00000214415.4	1	1
10253	chr7:80474251|80494647;ENSG00000214415.4	1	1
10254	chr6:129523967|129540542;ENSG00000226149.6	1	1
10255	chr6:129523967|129539375;ENSG00000226149.6	1	1
10256	chr5:143056028|143134105;ENSG00000145819.18	1	1
10257	chr19:45804252|45810840;ENSG00000104941.8	1	1
10258	chr11:68906069|68908337;ENSG00000132740.10	1	1
10259	chr11:68929183|68933123;ENSG00000132740.10	1	1
10260	chr8:27828105|27833133;ENSG00000168078.10	1	1
10261	chr6:43513588|43516187;ENSG00000137207.12	1	1
10262	chr6:43513359|43515701;ENSG00000137207.12	1	1
10263	chr1:77417639|77518727;ENSG00000154027.19	1	1
10264	chr2:171815121|171834865;ENSG00000115840.14	1	1
10265	chr12:110724660|110730759;ENSG00000186298.12	1	1
10266	chr2:159976685|160005821;ENSG00000153246.13	1	1
10267	chr16:4737863|4746216;ENSG00000266994.1	1	1
10268	chr12:32750719|32754085;ENSG00000139131.13	1	1
10269	chr18:74576869|74578327;ENSG00000150656.15	1	1
10270	chr18:74560856|74571270;ENSG00000150656.15	1	1
10271	chr1:1915685|1916896;ENSG00000169885.10	1	1
10272	chr2:96842060|96853604;ENSG00000213337.9	1	1
10273	chr6:87415686|87426645;ENSG00000213204.8	1	1
10274	chr16:57762140|57769955;ENSG00000140859.16	1	1
10275	chr11:57389010|57389956;ENSG00000254979.5	1	1
10276	chr11:57399496|57416670;ENSG00000254979.5	1	1
10277	chr17:7939513|7944248;ENSG00000170037.14	1	1
10278	chr11:3753316|3760626;ENSG00000110713.17	1	1
10279	chr3:20174249|20183804;ENSG00000129810.15	1	1
10280	chr3:20178271|20183804;ENSG00000129810.15	1	1
10281	chr7:124352816|124385649;ENSG00000242593.7	1	1
10282	chr10:96544076|96553059;ENSG00000077147.16	1	1
10283	chr2:183128287|183157513;ENSG00000163002.13	1	1
10284	chr11:91166749|91167336;ENSG00000255187.2	1	1
10285	chr16:70679630|70679877;ENSG00000132613.16	1	1
10286	chr15:65119718|65129170;ENSG00000090470.15	1	1
10287	chr2:201675207|201682916;ENSG00000082126.18	1	1
10288	chr14:66488160|66496867;ENSG00000196553.15	1	1
10289	chr10:63566338|63598144;ENSG00000165476.14	0.00429234032619	1
10290	chr10:63598024|63599283;ENSG00000165476.14	0.00182735071261	1
10291	chr10:63599170|63610334;ENSG00000165476.14	0.000630074523282	1
10292	chr10:63599170|63599712;ENSG00000165476.14	0.00139689101476	1
10293	chr2:135132895|135135932;ENSG00000115839.19	1	1
10294	chr5:144377743|144383138;ENSG00000249605.1	1	1
10295	chr17:39871464|39872488;ENSG00000186075.13	1	1
10296	chr17:39870694|39872488;ENSG00000186075.13	1	1
10297	chr6:115967551|116003998;ENSG00000111816.8	1	1
10298	chr12:27970025|27972019;ENSG00000087494.16	1	1
10299	chr19:14971737|14972917;ENSG00000105143.13	1	1
10300	chr19:14962002|14971874;ENSG00000105143.13	1	1
10301	chr5:34938858|34945025;ENSG00000168724.17	1	1
10302	chr5:34936144|34941183;ENSG00000168724.17	1	1
10303	chr18:56077522|56078232;ENSG00000267057.6	1	1
10304	chr8:100709133|100712789;ENSG00000070756.17	1	1
10305	chr8:100709459|100713181;ENSG00000070756.17	1	1
10306	chr4:155360285|155361322;ENSG00000250910.8	1	1
10307	chr4:155316736|155329953;ENSG00000250910.8	1	1
10308	chr17:81845871|81847347;ENSG00000185624.16	1	1
10309	chr13:51703596|51739175;ENSG00000139668.9	1	1
10310	chr5:61521263|61530198;ENSG00000130449.6	1	1
10311	chr10:61794351|61820155;ENSG00000233643.2	1	1
10312	chr2:200754794|200761981;ENSG00000243478.9	1	1
10313	chr2:200754794|200759046;ENSG00000243478.9	1	1
10314	chr15:45476079|45476552;ENSG00000259354.5	1	1
10315	chr11:5268370|5270156;ENSG00000196565.15	1	1
10316	chr3:30644747|30672437;ENSG00000163513.19	1	1
10317	chr1:56524277|56537112;ENSG00000162407.9	1	1
10318	chr9:35810247|35811057;ENSG00000137098.14	1	1
10319	chr12:30798145|30800021;ENSG00000285517.1	1	1
10320	chr1:16855407|16857240;ENSG00000230239.1	1	1
10321	chr10:102109921|102111144;ENSG00000198728.11	1	1
10322	chr2:211947430|212124903;ENSG00000178568.15	1	1
10323	chrX:48575561|48576419;ENSG00000102317.18	1	1
10324	chrX:48575168|48576604;ENSG00000102317.18	1	1
10325	chr4:129812002|129813785;ENSG00000249618.6	1	1
10326	chr1:162499955|162512576;ENSG00000152332.16	1	1
10327	chr11:64769022|64770053;ENSG00000168066.21	1	1
10328	chr19:19526182|19528116;ENSG00000258674.5	1	1
10329	chr19:19526182|19527352;ENSG00000258674.5	1	1
10330	chr9:97648008|97655764;ENSG00000136937.13	1	1
10331	chr9:97648008|97656085;ENSG00000136937.13	1	1
10332	chr3:140403629|140448704;ENSG00000158258.16	1	1
10333	chr7:99839120|99856899;ENSG00000021461.18	1	1
10334	chr7:99838677|99856899;ENSG00000021461.18	1	1
10335	chr7:99847488|99855718;ENSG00000021461.18	1	1
10336	chr14:74713485|74714943;ENSG00000119616.11	1	1
10337	chr14:74714872|74723344;ENSG00000119616.11	1	1
10338	chr3:12140651|12141996;ENSG00000157152.17	1	1
10339	chr16:67832228|67832545;ENSG00000102901.13	1	1
10340	chr1:26258143|26269614;ENSG00000130695.16	1	1
10341	chr11:32452021|32454178;ENSG00000183242.13	1	1
10342	chr6:45431863|45492114;ENSG00000124813.23	1	1
10343	chr3:169463944|169467100;ENSG00000241479.1	1	1
10344	chr4:139678543|139695267;ENSG00000085871.9	1	1
10345	chr4:139666016|139703536;ENSG00000085871.9	1	1
10346	chr8:93701224|93703688;ENSG00000188343.14	1	1
10347	chr17:27880274|27882712;ENSG00000232859.10	1	1
10348	chr22:50526576|50528610;ENSG00000025708.14	1	1
10349	chrX:145820474|145821884;ENSG00000185985.11	1	1
10350	chrX:31147275|31169601;ENSG00000198947.18	1	1
10351	chr3:197333944|197337829;ENSG00000286870.1	1	1
10352	chr3:46858384|46860825;ENSG00000160808.11	1	1
10353	chr1:209617410|209618048;ENSG00000196878.15	1	1
10354	chr1:209626867|209630735;ENSG00000196878.15	1	1
10355	chr19:1452984|1453337;ENSG00000115266.12	1	1
10356	chr1:204037461|204040394;ENSG00000176754.13	1	1
10357	chrX:155513986|155524632;ENSG00000185973.12	1	1
10358	chr16:75412535|75414695;ENSG00000153774.9	1	1
10359	chr7:16862610|16878645;ENSG00000173467.9	1	1
10360	chr10:128061679|128069827;ENSG00000132334.17	1	1
10361	chr9:13004933|13029577;ENSG00000285637.2	1	1
10362	chr1:182939176|182951467;ENSG00000157060.16	1	1
10363	chr1:182929647|182940543;ENSG00000157060.16	1	1
10364	chr4:81140533|81152054;ENSG00000138669.10	1	1
10365	chr4:81137393|81144330;ENSG00000138669.10	1	1
10366	chr4:81140533|81148952;ENSG00000138669.10	1	1
10367	chr10:84200601|84205927;ENSG00000148600.15	1	1
10368	chr1:94931872|94939925;ENSG00000235501.7	1	1
10369	chr5:173146866|173151694;ENSG00000113734.18	1	1
10370	chr8:76833338|76849128;ENSG00000091656.19	1	1
10371	chr12:120438379|120446829;ENSG00000111780.8	1	1
10372	chr17:82324582|82327292;ENSG00000141574.8	1	1
10373	chr1:211384442|211391697;ENSG00000153363.14	1	1
10374	chr1:211391616|211396831;ENSG00000153363.14	1	1
10375	chr16:29864304|29864875;ENSG00000214725.9	1	1
10376	chrX:70927484|70928633;ENSG00000165349.12	1	1
10377	chr11:65645854|65647658;ENSG00000213445.10	1	1
10378	chr1:237882466|237906110;ENSG00000237250.3	1	1
10379	chr6:168310168|168311284;ENSG00000164488.12	1	1
10380	chr10:45070478|45071371;ENSG00000226937.9	1	1
10381	chr10:45065527|45066221;ENSG00000226937.9	1	1
10382	chr10:236838|240970;ENSG00000015171.20	1	1
10383	chr5:66013549|66025977;ENSG00000112851.15	1	1
10384	chr10:88908702|88914658;ENSG00000138134.12	1	1
10385	chr8:42355516|42361365;ENSG00000070501.12	1	1
10386	chr3:14132546|14133809;ENSG00000170876.8	1	1
10387	chr4:4240321|4246343;ENSG00000132406.12	1	1
10388	chr20:16428953|16508100;ENSG00000089177.19	1	1
10389	chr20:16429863|16504547;ENSG00000089177.19	1	1
10390	chr1:43956560|43958889;ENSG00000117408.11	1	1
10391	chr20:36879041|36879193;ENSG00000101342.10	1	1
10392	chr20:36877899|36879193;ENSG00000101342.10	1	1
10393	chr9:93107674|93110721;ENSG00000165233.18	1	1
10394	chr9:93107674|93109092;ENSG00000165233.18	1	1
10395	chr8:74825182|74844099;ENSG00000137558.9	1	1
10396	chr17:76088464|76089320;ENSG00000182473.22	1	1
10397	chr14:33929076|33931215;ENSG00000129521.15	1	1
10398	chr20:38161420|38165268;ENSG00000198959.12	1	1
10399	chr20:38155847|38161599;ENSG00000198959.12	1	1
10400	chr11:60515969|60518212;ENSG00000204979.8	1	1
10401	chr12:32707367|32713371;ENSG00000087470.19	1	1
10402	chr6:39316782|39319133;ENSG00000095981.11	1	1
10403	chr18:6215750|6264038;ENSG00000154655.16	1	1
10404	chr18:6213149|6243429;ENSG00000154655.16	1	1
10405	chrX:130665643|130679748;ENSG00000165675.19	1	1
10406	chr1:107324282|107329004;ENSG00000162631.20	1	1
10407	chr1:161001285|161002613;ENSG00000158769.18	1	1
10408	chr10:99433546|99434759;ENSG00000224934.6	1	1
10409	chr16:19733698|19764112;ENSG00000174628.17	1	1
10410	chr18:50806704|50819702;ENSG00000134042.14	1	1
10411	chr1:229610106|229614485;ENSG00000135801.10	1	1
10412	chr19:45784641|45785713;ENSG00000268434.5	0.246943125625	1
10413	chr19:45782193|45785713;ENSG00000268434.5	0.590153811578	1
10414	chr8:64728873|64732944;ENSG00000254330.1	1	1
10415	chr1:225992398|225993002;ENSG00000143751.10	1	1
10416	chr4:140410553|140426787;ENSG00000153132.13	1	1
10417	chr4:140409837|140426787;ENSG00000153132.13	1	1
10418	chr12:42647103|42652583;ENSG00000257164.5	1	1
10419	chr19:44513172|44522912;ENSG00000273777.6	1	1
10420	chr14:58005048|58133341;ENSG00000139971.15	1	1
10421	chr6:152755269|152756265;ENSG00000146469.13	1	1
10422	chr6:152754166|152755373;ENSG00000146469.13	1	1
10423	chr16:53844155|53888951;ENSG00000140718.21	1	1
10424	chrX:54949075|54958362;ENSG00000158571.11	1	1
10425	chrX:54951905|54958925;ENSG00000158571.11	1	1
10426	chr20:63312424|63315439;ENSG00000101203.17	1	1
10427	chr15:81662978|81668282;ENSG00000259594.6	1	1
10428	chr10:86993362|87000434;ENSG00000271880.1	1	1
10429	chr2:47011331|47024359;ENSG00000068724.17	1	1
10430	chr1:201889445|201890587;ENSG00000198892.7	1	1
10431	chr12:87989264|87996646;ENSG00000165805.10	1	1
10432	chr19:1242456|1244185;ENSG00000099624.8	1	1
10433	chr11:107390074|107418287;ENSG00000152404.16	1	1
10434	chr5:10448260|10450113;ENSG00000145491.12	1	1
10435	chr7:149011846|149019197;ENSG00000155660.11	1	1
10436	chr11:113334948|113350165;ENSG00000149292.17	1	1
10437	chr6:122577025|122619628;ENSG00000287258.1	1	1
10438	chr20:38360704|38366828;ENSG00000129988.6	1	1
10439	chr14:100545000|100546662;ENSG00000183092.18	1	1
10440	chr19:16081913|16088097;ENSG00000167460.17	1	1
10441	chr22:34107939|34171778;ENSG00000236052.2	1	1
10442	chr9:133518874|133520288;ENSG00000187616.5	1	1
10443	chr9:133520174|133528612;ENSG00000187616.5	1	1
10444	chr12:56106588|56107095;ENSG00000170515.14	1	1
10445	chr19:10086929|10090047;ENSG00000130813.18	1	1
10446	chr8:78933743|78937709;ENSG00000285744.1	1	1
10447	chr8:41661876|41663742;ENSG00000029534.21	1	1
10448	chr4:150220706|150232828;ENSG00000170390.16	1	1
10449	chr4:150247603|150249684;ENSG00000170390.16	1	1
10450	chr4:150220706|150232456;ENSG00000170390.16	1	1
10451	chr5:36163645|36170442;ENSG00000145604.17	1	1
10452	chr1:110406318|110407128;ENSG00000134248.14	1	1
10453	chr22:19375631|19388554;ENSG00000242259.9	1	1
10454	chr22:19383620|19392214;ENSG00000242259.9	1	1
10455	chr17:63881029|63881519;ENSG00000136487.18	1	1
10456	chr5:94953219|95017484;ENSG00000175471.20	1	1
10457	chr22:21629308|21629761;ENSG00000161179.14	1	1
10458	chr7:66633275|66638431;ENSG00000243335.10	1	1
10459	chr4:48113207|48114545;ENSG00000074966.11	1	1
10460	chr17:35017523|35026561;ENSG00000092871.17	1	1
10461	chr2:138550157|138550604;ENSG00000144228.9	1	1
10462	chr17:67256824|67258188;ENSG00000285877.1	1	1
10463	chr9:127720078|127724364;ENSG00000167094.16	1	1
10464	chr9:26092361|26110139;ENSG00000276759.2	1	1
10465	chr4:118687923|118689404;ENSG00000145388.15	1	1
10466	chrX:66028050|66032749;ENSG00000155659.15	1	1
10467	chrX:66027449|66028112;ENSG00000155659.15	1	1
10468	chrX:66025478|66032749;ENSG00000155659.15	1	1
10469	chr2:6635576|6638361;ENSG00000236172.7	1	1
10470	chr14:29097161|29161935;ENSG00000258028.3	1	1
10471	chr14:28986400|29019087;ENSG00000258028.3	1	1
10472	chr1:154330815|154331678;ENSG00000143515.20	1	1
10473	chr3:48321025|48328354;ENSG00000229453.3	1	1
10474	chr3:48321025|48329274;ENSG00000229453.3	1	1
10475	chr1:54612486|54616172;ENSG00000162391.12	1	1
10476	chr1:54614700|54620007;ENSG00000162391.12	1	1
10477	chr16:56401733|56408116;ENSG00000159461.15	1	1
10478	chr20:33089498|33095153;ENSG00000186191.9	1	1
10479	chr20:33081512|33089029;ENSG00000186191.9	1	1
10480	chr10:33909415|33910413;ENSG00000223470.3	1	1
10481	chr4:54733070|54736820;ENSG00000157404.17	1	1
10482	chr11:3811250|3824364;ENSG00000148985.20	1	1
10483	chr17:9808830|9810618;ENSG00000214978.8	1	1
10484	chr9:105705597|105721721;ENSG00000095209.12	1	1
10485	chr12:47740141|47741040;ENSG00000079337.16	1	1
10486	chr6:24780663|24781621;ENSG00000112312.10	1	1
10487	chr6:24780663|24784169;ENSG00000112312.10	1	1
10488	chrX:132063433|132071217;ENSG00000134602.16	1	1
10489	chrX:132063433|132069663;ENSG00000134602.16	1	1
10490	chr10:104205963|104214426;ENSG00000197748.13	1	1
10491	chr11:71441227|71444958;ENSG00000172893.18	1	1
10492	chr14:71028700|71047105;ENSG00000100731.16	1	1
10493	chr16:67237475|67238270;ENSG00000135723.14	1	1
10494	chr19:35615227|35618195;ENSG00000249115.9	1	1
10495	chr19:35617124|35618195;ENSG00000249115.9	1	1
10496	chr15:45661955|45676310;ENSG00000137767.14	1	1
10497	chr10:80081841|80082204;ENSG00000133678.14	1	1
10498	chr10:80081640|80081944;ENSG00000133678.14	1	1
10499	chr1:79095483|79113150;ENSG00000162618.15	1	1
10500	chr11:134234897|134240155;ENSG00000151502.11	1	1
10501	chr2:39761331|39770119;ENSG00000138050.15	1	1
10502	chr10:119057956|119065570;ENSG00000107581.13	1	1
10503	chr20:44118505|44160407;ENSG00000149596.7	1	1
10504	chr1:95143891|95148791;ENSG00000271092.5	1	1
10505	chr4:108749238|108754710;ENSG00000164089.9	1	1
10506	chr5:168748302|168762689;ENSG00000184347.15	1	1
10507	chr12:109503023|109507735;ENSG00000151148.14	1	1
10508	chr19:48502909|48509513;ENSG00000142235.13	1	1
10509	chr7:34778462|34834460;ENSG00000187258.14	1	1
10510	chr7:34684552|34778565;ENSG00000187258.14	1	1
10511	chr17:27657516|27661913;ENSG00000265788.2	1	1
10512	chr2:98128239|98188129;ENSG00000168658.19	1	1
10513	chr17:41464078|41465929;ENSG00000108759.4	1	1
10514	chr1:248692120|248692770;ENSG00000229703.6	1	1
10515	chr11:61757083|61757655;ENSG00000124915.10	1	1
10516	chr7:55912667|55923288;ENSG00000249773.3	1	1
10517	chr3:28351574|28390617;ENSG00000206559.8	1	1
10518	chr4:44710953|44722242;ENSG00000163281.12	1	1
10519	chr4:44717113|44722242;ENSG00000163281.12	1	1
10520	chr19:6972240|6981770;ENSG00000268758.7	1	1
10521	chr19:6972240|6981215;ENSG00000268758.7	1	1
10522	chrX:46894524|46899703;ENSG00000204904.7	1	1
10523	chr6:36899426|36914693;ENSG00000198663.17	1	1
10524	chr15:93974996|94001759;ENSG00000259724.2	1	1
10525	chr7:900533|920050;ENSG00000240230.6	1	1
10526	chr13:29487900|29497336;ENSG00000132938.22	1	1
10527	chr1:10361692|10365648;ENSG00000054523.20	1	1
10528	chr1:167182042|167195156;ENSG00000231605.6	1	1
10529	chr7:156646454|156658252;ENSG00000105982.17	1	1
10530	chr11:829968|830337;ENSG00000177685.17	1	1
10531	chr16:18795464|18798044;ENSG00000170540.15	1	1
10532	chr6:41781350|41786332;ENSG00000278224.7	1	1
10533	chr6:41783462|41785540;ENSG00000278224.7	1	1
10534	chr3:179414885|179420927;ENSG00000114450.11	1	1
10535	chr19:45693413|45695718;ENSG00000011478.13	1	1
10536	chr3:63838372|63839773;ENSG00000163634.12	1	1
10537	chr3:63839656|63846217;ENSG00000163634.12	1	1
10538	chr1:32539429|32553540;ENSG00000160062.15	1	1
10539	chr11:8230291|8263388;ENSG00000166407.14	1	1
10540	chr6:53746909|53793349;ENSG00000227885.3	1	1
10541	chr8:74628801|74632502;ENSG00000254080.1	1	1
10542	chr7:102115207|102189871;ENSG00000257923.12	1	1
10543	chr10:69195188|69197083;ENSG00000156502.14	1	1
10544	chr4:39434210|39437995;ENSG00000134962.7	1	1
10545	chr6:46695821|46698087;ENSG00000180113.16	1	1
10546	chr16:74508839|74532153;ENSG00000090863.12	1	1
10547	chr5:53783967|53785144;ENSG00000250447.6	1	1
10548	chr20:63733587|63737902;ENSG00000273154.3	1	1
10549	chr14:56178335|56279777;ENSG00000139946.10	1	1
10550	chr4:46312496|46386189;ENSG00000151834.16	1	1
10551	chr14:67690212|67691244;ENSG00000072042.13	1	1
10552	chr6:34040548|34092099;ENSG00000124493.14	1	1
10553	chr1:70234696|70239520;ENSG00000116754.14	1	1
10554	chr2:233693799|233769664;ENSG00000242366.4	1	1
10555	chr11:14880136|14885917;ENSG00000186104.11	1	1
10556	chr10:71752975|71755466;ENSG00000107738.20	1	1
10557	chr16:9447909|9449824;ENSG00000261075.1	1	1
10558	chr5:77464761|77489572;ENSG00000164253.14	1	1
10559	chr19:49433726|49434882;ENSG00000104888.10	1	1
10560	chr6:134939266|134942564;ENSG00000118514.14	1	1
10561	chr1:155136299|155137722;ENSG00000169241.19	1	1
10562	chr19:50419946|50422545;ENSG00000269404.7	1	1
10563	chr22:29528078|29531963;ENSG00000100296.14	1	1
10564	chr11:836063|837354;ENSG00000177697.19	1	1
10565	chr3:179364297|179377168;ENSG00000171109.19	1	1
10566	chr4:185374135|185377018;ENSG00000109771.16	1	1
10567	chr4:185374319|185377018;ENSG00000109771.16	1	1
10568	chr5:131970128|131976721;ENSG00000164398.15	1	1
10569	chr5:131960520|131971645;ENSG00000164398.15	1	1
10570	chr21:33602234|33616750;ENSG00000205758.12	1	1
10571	chr21:33603404|33624760;ENSG00000205758.12	1	1
10572	chr19:4179104|4180909;ENSG00000077463.15	1	1
10573	chr19:3905434|3909617;ENSG00000167654.18	1	1
10574	chr8:91071138|91073911;ENSG00000155100.11	1	1
10575	chr8:91073831|91078668;ENSG00000155100.11	1	1
10576	chr8:91071138|91080730;ENSG00000155100.11	1	1
10577	chr20:15933276|15986801;ENSG00000172264.18	1	1
10578	chrY:9795345|9809385;ENSG00000224075.2	1	1
10579	chrY:9804774|9809385;ENSG00000224075.2	1	1
10580	chr22:36497991|36501407;ENSG00000100350.16	1	1
10581	chr1:32234952|32239425;ENSG00000220785.8	1	1
10582	chr2:68950126|68950755;ENSG00000183607.10	1	1
10583	chr7:98225006|98228116;ENSG00000205356.10	1	1
10584	chr2:157443847|157488035;ENSG00000115165.10	1	1
10585	chr19:1819934|1820395;ENSG00000079313.15	1	1
10586	chr19:1817219|1818843;ENSG00000079313.15	1	1
10587	chr3:108206628|108218653;ENSG00000114446.5	1	1
10588	chr1:24814094|24827116;ENSG00000169504.15	1	1
10589	chr1:24797742|24827116;ENSG00000169504.15	1	1
10590	chr1:32211761|32214932;ENSG00000222046.3	1	1
10591	chr1:32211761|32212793;ENSG00000222046.3	1	1
10592	chr1:48198076|48206051;ENSG00000223720.2	1	1
10593	chr1:54187652|54196491;ENSG00000215883.11	1	1
10594	chr3:53229280|53233274;ENSG00000163931.17	1	1
10595	chr3:53230457|53235174;ENSG00000163931.17	1	1
10596	chr15:51315841|51321039;ENSG00000259306.2	1	1
10597	chr5:36039477|36064350;ENSG00000168671.10	1	1
10598	chr5:36048889|36051984;ENSG00000168671.10	1	1
10599	chr1:57876731|57878443;ENSG00000226759.8	1	1
10600	chr22:26536288|26541718;ENSG00000128294.16	1	1
10601	chr2:30889034|30889698;ENSG00000285984.1	1	1
10602	chr4:55361117|55370534;ENSG00000288695.1	1	1
10603	chr10:125826591|125831607;ENSG00000107949.17	1	1
10604	chr17:43057052|43067695;ENSG00000012048.23	1	1
10605	chr8:58496604|58498469;ENSG00000167910.4	1	1
10606	chr3:108058337|108060852;ENSG00000196776.17	1	1
10607	chr1:52356384|52357898;ENSG00000154222.15	1	1
10608	chr1:52356384|52358758;ENSG00000154222.15	1	1
10609	chr10:8266632|8268342;ENSG00000232170.6	1	1
10610	chr11:14458532|14460297;ENSG00000129083.13	1	1
10611	chr8:122808743|122809221;ENSG00000253372.5	1	1
10612	chrX:70288117|70288513;ENSG00000120509.12	1	1
10613	chrX:70288430|70289593;ENSG00000120509.12	1	1
10614	chr6:20772836|20799818;ENSG00000233848.1	1	1
10615	chr19:11436041|11436505;ENSG00000130175.10	1	1
10616	chr15:40816170|40817347;ENSG00000166143.10	1	1
10617	chr11:11167823|11169198;ENSG00000254401.2	1	1
10618	chr6:146962391|147074847;ENSG00000233452.8	1	1
10619	chr4:119460731|119493437;ENSG00000245958.7	1	1
10620	chr22:41877229|41885011;ENSG00000198911.12	1	1
10621	chr15:45706666|45776700;ENSG00000259200.2	1	1
10622	chr4:28599271|28600139;ENSG00000286141.1	1	1
10623	chr19:51144912|51146121;ENSG00000168995.13	1	1
10624	chr7:130685188|130686308;ENSG00000213265.9	1	1
10625	chr17:46929520|46931207;ENSG00000262633.2	0.00393152499373	1
10626	chr17:46931099|46938704;ENSG00000262633.2	0.000719383752691	1
10627	chr17:46929520|46932199;ENSG00000262633.2	0.818686339628	1
10628	chr9:128789874|128791693;ENSG00000107021.16	1	1
10629	chr8:71053477|71200142;ENSG00000285579.1	1	1
10630	chr8:71121488|71200142;ENSG00000285579.1	1	1
10631	chr19:652826|663185;ENSG00000070423.18	1	1
10632	chr1:185046096|185091739;ENSG00000121481.11	1	1
10633	chr1:185087552|185091739;ENSG00000121481.11	1	1
10634	chr19:50895063|50895692;ENSG00000197588.9	1	1
10635	chr3:125560379|125576365;ENSG00000144909.8	1	1
10636	chr1:246781590|246782647;ENSG00000223519.8	1	1
10637	chrX:115301992|115303418;ENSG00000102021.11	1	1
10638	chr11:96373375|96386293;ENSG00000149231.16	1	1
10639	chr11:96373375|96387613;ENSG00000149231.16	1	1
10640	chr7:54334228|54339220;ENSG00000231427.6	1	1
10641	chr12:21526886|21527192;ENSG00000134548.11	1	1
10642	chr12:90593569|90675408;ENSG00000286021.3	1	1
10643	chr11:64226635|64227666;ENSG00000149761.9	1	1
10644	chr19:31942310|31944435;ENSG00000267489.5	1	1
10645	chr14:73252649|73259545;ENSG00000100767.17	1	1
10646	chr5:121974196|122019341;ENSG00000151304.6	1	1
10647	chr15:26470741|26477840;ENSG00000287280.1	1	1
10648	chr14:77822435|77900674;ENSG00000063761.16	1	1
10649	chr16:50217556|50224783;ENSG00000121274.14	1	1
10650	chr1:64220859|64232649;ENSG00000177414.14	1	1
10651	chr2:182732499|182743712;ENSG00000077232.19	1	1
10652	chr7:55906253|55912068;ENSG00000178665.16	1	1
10653	chr7:55906253|55923288;ENSG00000178665.16	1	1
10654	chr7:55911616|55923288;ENSG00000178665.16	1	1
10655	chr2:24177802|24179227;ENSG00000186453.13	1	1
10656	chr2:208324142|208335419;ENSG00000115020.17	0.0839940027635	1
10657	chr2:208273584|208298779;ENSG00000115020.17	0.548889929118	1
10658	chr2:208302242|208317941;ENSG00000115020.17	0.000196097107414	1
10659	chr2:208324142|208330694;ENSG00000115020.17	0.0126895874198	1
10660	chr11:111515511|111516110;ENSG00000183644.14	1	1
10661	chr12:8125561|8135736;ENSG00000111729.15	1	1
